Name,X,Y
ctg7180000069298_Component#_1,-0.123222037,1.450500812
ctg7180000069305_Component#_1,0.280219368,-5.304342756
ctg7180000069312_Component#_1,-0.571231214,2.095528304
ctg7180000069312_Component#_2,-1.595616689,1.573425142
ctg7180000069384_Component#_1,-1.662464929,1.351862487
ctg7180000069426_Component#_1,-1.635531126,1.449729039
ctg7180000069493_Component#_1,-1.628359177,1.628906535
ctg7180000069538_Component#_1,1.915732156,-0.972481195
ctg7180000069617_Component#_1,-1.571974713,1.59868813
ctg7180000069647_Component#_1,-1.679498695,1.426299697
ctg7180000069657_Component#_1,1.972255297,-0.591563274
ctg7180000069681_Component#_1,0.120346725,1.895596997
ctg7180000069686_Component#_1,-1.296418922,1.970258457
ctg7180000069692_Component#_1,-0.717699181,1.79750762
ctg7180000069734_Component#_1,-1.114188502,2.030417906
ctg7180000069829_Component#_1,-0.179403557,1.525256955
ctg7180000069834_Component#_1,0.336630331,1.782625042
ctg7180000069834_Component#_2,0.131237346,-5.328497698
ctg7180000069839_Component#_1,-1.506096598,1.502987439
ctg7180000069839_Component#_2,-0.083140219,-5.401160123
ctg7180000069854_Component#_1,1.414143024,0.8175034
ctg7180000069870_Component#_2,-0.674935947,2.008720905
ctg7180000069908_Component#_1,0.112657117,1.770541885
ctg7180000069909_Component#_1,-0.276661176,1.518554213
ctg7180000069936_Component#_2,-1.638920485,1.404224795
ctg7180000069976_Component#_1,-1.672934065,1.368795623
ctg7180000069995_Component#_1,-0.662090846,1.865397939
ctg7180000069999_Component#_3,0.1921003,1.880198184
ctg7180000070020_Component#_1,-0.064503892,1.402187678
ctg7180000070021_Component#_1,0.710448772,-5.347075996
ctg7180000070024_Component#_2,-1.503852085,1.800779274
ctg7180000070106_Component#_1,0.731537611,0.73923989
ctg7180000070113_Component#_1,1.303038079,-5.635836732
ctg7180000070198_Component#_1,0.840027632,0.071612614
ctg7180000070214_Component#_1,-0.199921058,1.767037992
ctg7180000070333_Component#_1,-1.566573954,1.75051717
ctg7180000070346_Component#_1,-1.651743019,1.379026639
